══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Map sample points: 7071

--- Building NMPC solver (6 obstacle slots) ---
NMPC_Container_final: N=40, dt=1.00, obs_slots=6
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  nlpsol built: 488 vars, 734 constraints
    - Equalities: 328 (initial + dynamics)
    - Obstacle:   246 (slots × horizon)
    - Rate:       160 (first-step + consecutive)

  [t= 58.0] pos=(-2898.7,-1568.4) psi= -11.9deg wp=1 xte=-30.7m obs_d=Infm ok=1 comp=2019.1ms solve=2018.5ms RT=2.02 obs=6 fb=0
  [t= 59.0] pos=(-2894.7,-1567.6) psi= -12.2deg wp=1 xte=-31.6m obs_d=Infm ok=1 comp=2060.5ms solve=2059.9ms RT=2.06 obs=6 fb=0
  [t= 60.0] pos=(-2890.3,-1566.9) psi= -12.5deg wp=1 xte=-32.4m obs_d=Infm ok=1 comp=2502.1ms solve=2501.6ms RT=2.50 obs=6 fb=0
  [t= 61.0] pos=(-2885.8,-1566.3) psi= -12.8deg wp=1 xte=-33.1m obs_d=Infm ok=1 comp=2449.2ms solve=2448.6ms RT=2.45 obs=6 fb=0
  [t= 62.0] pos=(-2880.9,-1565.8) psi= -13.1deg wp=1 xte=-33.7m obs_d=Infm ok=1 comp=1125.2ms solve=1124.7ms RT=1.13 obs=6 fb=0
  [t= 63.0] pos=(-2875.8,-1565.5) psi= -13.4deg wp=1 xte=-34.2m obs_d=Infm ok=1 comp=1432.3ms solve=1431.7ms RT=1.43 obs=6 fb=0
  [t= 64.0] pos=(-2870.4,-1565.5) psi= -13.7deg wp=1 xte=-34.5m obs_d=Infm ok=1 comp=3019.3ms solve=3018.7ms RT=3.02 obs=6 fb=0
  [t= 65.0] pos=(-2864.8,-1565.7) psi= -13.9deg wp=1 xte=-34.5m obs_d=Infm ok=1 comp=2088.8ms solve=2088.2ms RT=2.09 obs=6 fb=0
  [t= 66.0] pos=(-2858.9,-1566.2) psi= -14.1deg wp=1 xte=-34.3m obs_d=Infm ok=1 comp=2092.3ms solve=2091.6ms RT=2.09 obs=6 fb=0
  [t= 67.0] pos=(-2853.0,-1567.0) psi= -14.3deg wp=1 xte=-33.8m obs_d=Infm ok=1 comp=2019.2ms solve=2018.7ms RT=2.02 obs=6 fb=0
  [t= 68.0] pos=(-2847.0,-1568.1) psi= -14.5deg wp=1 xte=-33.0m obs_d=Infm ok=1 comp=2113.7ms solve=2113.1ms RT=2.11 obs=6 fb=0
  [t= 69.0] pos=(-2840.9,-1569.4) psi= -14.7deg wp=1 xte=-31.9m obs_d=Infm ok=1 comp=2177.5ms solve=2177.0ms RT=2.18 obs=6 fb=0
  [t= 70.0] pos=(-2834.8,-1570.9) psi= -15.0deg wp=1 xte=-30.6m obs_d=Infm ok=1 comp=2454.1ms solve=2453.4ms RT=2.45 obs=6 fb=0
  [t= 71.0] pos=(-2828.7,-1572.7) psi= -15.3deg wp=2 xte=-2.4m obs_d=Infm ok=1 comp=2707.8ms solve=2704.2ms RT=2.71 obs=6 fb=0
  [t= 72.0] pos=(-2822.6,-1574.6) psi= -15.7deg wp=2 xte=-4.7m obs_d=Infm ok=1 comp=2846.7ms solve=2846.0ms RT=2.85 obs=6 fb=0
