══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  Terminal log recording to: C:\Users\SERILEG\OneDrive - ABB\Autonomous-docking\MY_NPMC\my work\plots in development process\logs\nmpc_run_20260402_150405_log.txt
  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Final waypoint is outside mapped forbidden zones
  Map sample points: 4096
  Final waypoint -> nearest map sample: 182.7 m (nominal keepout 115.0 m)
  Dynamic obstacles enabled: 2
  Dynamic replay determinism check: PASS

--- Building NMPC solver (16 obstacle slots) ---
  Hull footprint: oriented rectangle 87.5 m x 12.7 m (clearance 2.0 m)
NMPC_Container_final: N=70, dt=1.00, obs_slots=16
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  forward speed constraint: u >= 0.50 m/s
  actuator penalty: 0.0500 | forward incentive: 2.50
  collision: oriented rectangle 87.5 x 12.7 m (clearance 2.0 m)
  nlpsol built: 848 vars, 1984 constraints
    - Equalities: 568 (initial + dynamics)
    - Obstacle:   1136 (slots × horizon)
    - Rate:       280 (first-step + consecutive)

  [t= 41.0] pos=(-3269.8,-1514.6) psi= +29.0deg wp=1 xte=-25.6m obs_d=179m ok=1 comp=3033.3ms solve=3030.8ms RT=3.03 obs=16 fb=0
  [t= 42.0] pos=(-3265.5,-1512.1) psi= +29.8deg wp=1 xte=-27.0m obs_d=176m ok=1 comp=2261.1ms solve=2259.5ms RT=2.26 obs=16 fb=0
  [t= 43.0] pos=(-3261.1,-1509.6) psi= +30.7deg wp=1 xte=-28.4m obs_d=173m ok=1 comp=1818.5ms solve=1816.9ms RT=1.82 obs=16 fb=0
  [t= 44.0] pos=(-3256.6,-1507.2) psi= +31.5deg wp=1 xte=-29.7m obs_d=238m ok=1 comp=2636.8ms solve=2633.5ms RT=2.64 obs=13 fb=0
  [t= 45.0] pos=(-3252.1,-1504.7) psi= +32.3deg wp=1 xte=-31.0m obs_d=241m ok=1 comp=3199.6ms solve=3197.9ms RT=3.20 obs=13 fb=0
  [t= 46.0] pos=(-3247.5,-1502.2) psi= +33.2deg wp=1 xte=-32.3m obs_d=237m ok=1 comp=3532.3ms solve=3530.9ms RT=3.53 obs=13 fb=0
  [t= 47.0] pos=(-3242.9,-1499.8) psi= +34.0deg wp=1 xte=-33.6m obs_d=233m ok=1 comp=4167.3ms solve=4165.9ms RT=4.17 obs=13 fb=0
  [t= 48.0] pos=(-3238.3,-1497.4) psi= +34.8deg wp=1 xte=-34.8m obs_d=229m ok=1 comp=3536.6ms solve=3534.5ms RT=3.54 obs=13 fb=0
  [t= 49.0] pos=(-3233.7,-1495.0) psi= +35.6deg wp=1 xte=-36.1m obs_d=225m ok=1 comp=4018.4ms solve=4017.1ms RT=4.02 obs=13 fb=0
  [t= 50.0] pos=(-3229.1,-1492.6) psi= +36.4deg wp=1 xte=-37.3m obs_d=221m ok=1 comp=3651.3ms solve=3649.7ms RT=3.65 obs=13 fb=0
